O_id,D_id,flow
c8,b188,67
c8,c189,256
c8,c190,1425
c8,c191,1404
c8,c192,2985
c8,b193,10
c8,a194,2
c8,a195,0
c9,c10,0
c9,c11,1980
c9,c12,1157
c9,c13,1113
c9,c14,221
c9,c15,1161
c9,c16,1537
c9,c17,967
c9,c18,1149
c9,b19,412
c9,b20,620
c9,c21,451
c9,c22,2303
c9,b23,15
c9,b24,105
c9,b25,65
c9,b26,94
c9,b27,35
c9,a28,0
c9,a29,0
c9,a30,0
c9,b31,228
c9,b32,451
c9,b33,406
c9,c34,70
c9,c35,0
c9,c36,853
c9,c37,1456
c9,c38,2923
c9,c39,2823
c9,c40,1798
c9,c41,2839
c9,c42,2053
c9,c43,2566
c9,c44,350
c9,b45,177
c9,b46,38
c9,c47,100
c9,a48,11
c9,b49,12
c9,b50,78
c9,b51,183
c9,b52,171
c9,a53,15
c9,a54,8
c9,c55,2295
c9,c56,791
c9,b57,5
c9,b58,121
c9,b59,72
c9,a60,6
c9,a61,2
c9,a62,2
c9,a63,2
c9,b64,271
c9,b65,83
c9,b66,10
c9,b67,336
c9,c68,304
c9,b69,372
c9,b70,123
c9,c71,404
c9,c72,953
c9,c73,777
c9,c74,1322
c9,c75,2
c9,c76,984
c9,c77,2764
c9,c78,2921
c9,c79,2122
c9,c80,1039
c9,c81,647
c9,c82,1727
c9,c83,2975
c9,c84,2039
c9,c85,2905
c9,a86,46
c9,a87,107
c9,a88,32
c9,c89,9
c9,c90,1376
c9,a91,0
c9,c92,262
c9,c93,1898
c9,a94,9
c9,c95,4
c9,c96,1258
c9,c97,0
c9,c98,4
c9,c99,2064
c9,c100,2374
c9,c101,1872
c9,c102,2971
c9,c103,2092
c9,c104,1388
c9,c105,2796
c9,c106,2296
c9,c107,2818
c9,c108,2431
c9,c109,2883
c9,c110,2472
c9,a111,5
c9,a112,6
c9,a113,1
c9,a114,4
c9,a115,8
c9,a116,1
c9,b117,382
c9,b118,215
c9,b119,116
c9,b120,267
c9,b121,343
c9,b122,299
c9,a123,9
c9,a124,11
c9,a125,3
c9,a126,18
c9,a127,4
c9,a128,32
c9,b129,34
c9,b130,12
c9,a131,2
c9,a132,1
c9,a133,1
c9,c134,2122
c9,c135,2393
c9,c136,2280
c9,c137,1970
c9,c138,1557
c9,c139,1385
c9,a140,1
c9,a141,3
c9,a142,0
c9,a143,1
c9,a144,1
c9,a145,0
c9,a146,2
c9,a147,5
c9,a148,15
c9,a149,75
c9,a150,30
c9,a151,1
c9,a152,1
c9,a153,4
c9,a154,9
c9,a155,3
c9,a156,3
c9,a157,14
c9,a158,4
c9,a159,6
c9,a160,2
c9,a161,8
c9,a162,35
c9,a163,39
c9,a164,9
c9,a165,13
c9,a166,17
c9,a167,6
c9,a168,18
c9,a169,1
c9,a170,2
c9,a171,2
c9,a172,5
c9,a173,4
c9,a174,3
c9,a175,2
c9,a176,1
c9,a177,1
c9,a178,2
c9,a179,1
c9,a180,2
c9,a181,1
c9,a182,1
c9,a183,1
c9,a184,2
c9,a185,2
c9,a186,2
c9,a187,18
c9,b188,323
c9,c189,1603
c9,c190,46
c9,c191,1376
c9,c192,692
c9,b193,2
c9,a194,0
c9,a195,0
c10,c11,1204
c10,c12,702
c10,c13,789
c10,c14,152
c10,c15,751
c10,c16,989
c10,c17,616
c10,c18,779
c10,b19,506
c10,b20,764
c10,c21,0
c10,c22,124
c10,b23,12
c10,b24,82
c10,b25,50
c10,b26,67
c10,b27,30
c10,a28,0
c10,a29,0
c10,a30,0
c10,b31,241
c10,b32,554
c10,b33,497
c10,c34,1268
c10,c35,0
c10,c36,1483
c10,c37,2645
c10,c38,2803
c10,c39,2141
c10,c40,1204
c10,c41,1962
c10,c42,1452
c10,c43,1901
c10,c44,266
c10,b45,154
c10,b46,30
c10,c47,73
c10,a48,14
c10,b49,16
c10,b50,97
c10,b51,227
c10,b52,218
c10,a53,19
c10,a54,11
c10,c55,1983
c10,c56,129
c10,b57,4
c10,b58,100
c10,b59,57
c10,a60,5
c10,a61,2
c10,a62,6246
c10,a63,2
c10,b64,242
c10,b65,73
c10,b66,11
c10,b67,405
c10,c68,322
c10,b69,428
c10,b70,137
c10,c71,444
c10,c72,926
c10,c73,110
c10,c74,1158
c10,c75,905
c10,c76,2670
c10,c77,2801
c10,c78,2794
c10,c79,2982
c10,c80,897
c10,c81,574
c10,c82,1613
c10,c83,2707
c10,c84,2847
c10,c85,2715
c10,a86,59
c10,a87,139
c10,a88,7475
c10,c89,0
c10,c90,458
c10,a91,0
c10,c92,266
c10,c93,1926
c10,a94,11
c10,c95,1094
c10,c96,2962
c10,c97,327
c10,c98,1076
c10,c99,1634
c10,c100,1809
c10,c101,1402
c10,c102,2700
c10,c103,1803
c10,c104,1169
c10,c105,2384
c10,c106,906
c10,c107,2312
c10,c108,2762
c10,c109,1722
c10,c110,499
c10,a111,4
c10,a112,5
c10,a113,1
c10,a114,4
c10,a115,7
c10,a116,1
c10,b117,412
c10,b118,246
c10,b119,115
c10,b120,283
c10,b121,365
c10,b122,344
c10,a123,12
c10,a124,13
c10,a125,3
c10,a126,22
c10,a127,9773
c10,a128,41
c10,b129,42
c10,b130,15
c10,a131,2
c10,a132,1
c10,a133,1
c10,c134,2462
c10,c135,2695
c10,c136,2285
c10,c137,2428
c10,c138,1729
c10,c139,1709
c10,a140,1
c10,a141,3
c10,a142,0
c10,a143,1
c10,a144,1
c10,a145,0
c10,a146,2
c10,a147,5
c10,a148,15
c10,a149,10977
c10,a150,38
c10,a151,1
c10,a152,1
c10,a153,5
c10,a154,11
c10,a155,3
c10,a156,3
c10,a157,16
c10,a158,4
c10,a159,7
c10,a160,7582
c10,a161,10
c10,a162,42
c10,a163,7526
c10,a164,11
c10,a165,16
c10,a166,21
c10,a167,7
c10,a168,23
c10,a169,1
c10,a170,2
c10,a171,3
c10,a172,6
c10,a173,4
c10,a174,3
c10,a175,2
c10,a176,6890
c10,a177,1
c10,a178,2
c10,a179,1
c10,a180,2
c10,a181,1
c10,a182,1
c10,a183,8016
c10,a184,6458
c10,a185,2
c10,a186,2
c10,a187,23
c10,b188,420
c10,c189,2062
c10,c190,0
c10,c191,790
c10,c192,390
c10,b193,2
c10,a194,0
c10,a195,0
c11,c12,0
c11,c13,1431
c11,c14,986
c11,c15,65
c11,c16,0
c11,c17,40
c11,c18,1021
c11,b19,73
c11,b20,84
c11,c21,684
c11,c22,413
c11,b23,98
c11,b24,514
c11,b25,265
c11,b26,441
c11,b27,124
c11,a28,1
c11,a29,0
c11,a30,1
c11,b31,375
c11,b32,138
c11,b33,74
c11,c34,2908
c11,c35,2271
c11,c36,2813
c11,c37,2685
c11,c38,320
c11,c39,0
c11,c40,0
c11,c41,0
c11,c42,41
c11,c43,0
c11,c44,797
c11,b45,421
c11,b46,121
c11,c47,262
c11,a48,2
c11,b49,2
c11,b50,15
c11,b51,36
c11,b52,26
c11,a53,2
c11,a54,1
c11,c55,2795
c11,c56,776
c11,b57,27
c11,b58,439
c11,b59,348
c11,a60,23
c11,a61,6
c11,a62,8
c11,a63,10
c11,b64,597
c11,b65,238
c11,b66,16
c11,b67,112
c11,c68,100
c11,b69,136
c11,b70,20
c11,c71,66
c11,c72,294
c11,c73,1536
c11,c74,941
c11,c75,2929
c11,c76,2660
c11,c77,2083
c11,c78,619
c11,c79,2395
c11,c80,1578
c11,c81,944
c11,c82,1727
c11,c83,722
c11,c84,2824
c11,c85,2798
c11,a86,7
c11,a87,15
c11,a88,5
c11,c89,1060
c11,c90,634
c11,a91,1
c11,c92,162
c11,c93,1796
c11,a94,2
c11,c95,2766
c11,c96,1272
c11,c97,2558
c11,c98,2975
c11,c99,1951
c11,c100,404
c11,c101,1466
c11,c102,1928
c11,c103,2402
c11,c104,2153
c11,c105,261
c11,c106,549
c11,c107,392
c11,c108,213
c11,c109,262
c11,c110,425
c11,a111,11
c11,a112,17
c11,a113,2
c11,a114,12
c11,a115,30
c11,a116,1
c11,b117,394
c11,b118,182
c11,b119,148
c11,b120,290
c11,b121,370
c11,b122,117
c11,a123,1
c11,a124,2
c11,a125,0
c11,a126,3
c11,a127,0
c11,a128,5
c11,b129,13
c11,b130,7
c11,a131,0
c11,a132,0
c11,a133,0
c11,c134,195
c11,c135,213
c11,c136,276
c11,c137,167
c11,c138,195
c11,c139,130
c11,a140,0
c11,a141,2
c11,a142,0
c11,a143,0
c11,a144,1
c11,a145,1
c11,a146,3
c11,a147,9
c11,a148,27
c11,a149,23
c11,a150,8
c11,a151,0
c11,a152,0
c11,a153,1
c11,a154,2
c11,a155,0
c11,a156,0
c11,a157,12
c11,a158,5
c11,a159,8
c11,a160,2
c11,a161,10
c11,a162,24
c11,a163,36
c11,a164,4
c11,a165,5
c11,a166,10
c11,a167,4
c11,a168,9
c11,a169,0
c11,a170,1
c11,a171,1
c11,a172,1
c11,a173,1
c11,a174,1
c11,a175,0
c11,a176,0
c11,a177,0
c11,a178,0
c11,a179,0
c11,a180,0
c11,a181,0
c11,a182,0
c11,a183,0
c11,a184,0
c11,a185,0
c11,a186,0
c11,a187,3
c11,b188,40
c11,c189,137
c11,c190,775
c11,c191,0
c11,c192,633
c11,b193,15
c11,a194,1
c11,a195,0
c12,c13,1906
c12,c14,902
c12,c15,7
c12,c16,0
c12,c17,0
c12,c18,662
c12,b19,41
c12,b20,47
c12,c21,390
c12,c22,235
c12,b23,113
c12,b24,516
c12,b25,261
c12,b26,439
c12,b27,112
c12,a28,1
c12,a29,1
c12,a30,1
c12,b31,285
c12,b32,79
c12,b33,42
c12,c34,2143
c12,c35,1445
c12,c36,1955
c12,c37,2806
c12,c38,2452
c12,c39,899
c12,c40,84
c12,c41,428
c12,c42,1460
c12,c43,530
c12,c44,790
c12,b45,363
c12,b46,109
c12,c47,262
c12,a48,1
c12,b49,1
c12,b50,9
c12,b51,20
c12,b52,14
c12,a53,1
c12,a54,1
c12,c55,2032
c12,c56,439
c12,b57,29
c12,b58,430
c12,b59,347
c12,a60,26
c12,a61,7
c12,a62,11
c12,a63,12
c12,b64,458
c12,b65,209
c12,b66,12
c12,b67,64
c12,c68,56
c12,b69,78
c12,b70,11
c12,c71,37
c12,c72,165
c12,c73,901
c12,c74,557
c12,c75,2125
c12,c76,2832
c12,c77,2957
c12,c78,2798
c12,c79,2928
c12,c80,1225
c12,c81,743
c12,c82,1329
c12,c83,2736
c12,c84,2680
c12,c85,2685
c12,a86,4
c12,a87,9
c12,a88,3
c12,c89,614
c12,c90,357
c12,a91,2
c12,c92,98
c12,c93,1240
c12,a94,1
c12,c95,1834
c12,c96,2947
c12,c97,1614
c12,c98,2210
c12,c99,2695
c12,c100,2385
c12,c101,2567
c12,c102,2963
c12,c103,2317
c12,c104,2036
c12,c105,147
c12,c106,309
c12,c107,220
c12,c108,120
c12,c109,151
c12,c110,242
c12,a111,12
c12,a112,19
c12,a113,4
c12,a114,11
c12,a115,31
c12,a116,2
c12,b117,248
c12,b118,115
c12,b119,106
c12,b120,186
c12,b121,234
c12,b122,67
c12,a123,1
c12,a124,1
c12,a125,0
c12,a126,2
c12,a127,0
c12,a128,3
c12,b129,8
c12,b130,4
c12,a131,0
c12,a132,0
c12,a133,0
c12,c134,110
c12,c135,120
c12,c136,154
c12,c137,95
c12,c138,109
c12,c139,73
c12,a140,1
c12,a141,2
c12,a142,1
c12,a143,1
c12,a144,2
c12,a145,1
c12,a146,4
c12,a147,10
c12,a148,22
c12,a149,14
c12,a150,5
c12,a151,0
c12,a152,0
c12,a153,1
c12,a154,2
c12,a155,0
c12,a156,0
c12,a157,9
c12,a158,6
c12,a159,7
c12,a160,3
c12,a161,7
c12,a162,16
c12,a163,24
c12,a164,3
c12,a165,4
c12,a166,7
c12,a167,3
c12,a168,6
c12,a169,0
c12,a170,1
c12,a171,1
c12,a172,1
c12,a173,1
c12,a174,1
c12,a175,0
c12,a176,0
c12,a177,0
c12,a178,0
c12,a179,0
c12,a180,1
c12,a181,0
c12,a182,0
c12,a183,0
c12,a184,0
c12,a185,0
c12,a186,0
c12,a187,2
c12,b188,23
c12,c189,77
c12,c190,423
c12,c191,0
c12,c192,3
c12,b193,18
c12,a194,3
c12,a195,1
c13,c14,0
c13,c15,1
c13,c16,439
c13,c17,168
c13,c18,0
c13,b19,137
c13,b20,132
c13,c21,442
c13,c22,268
c13,b23,90
c13,b24,360
c13,b25,0
c13,b26,0
c13,b27,320
c13,a28,11
c13,a29,9
c13,a30,13
c13,b31,383
c13,b32,281
c13,b33,142
c13,c34,2168
c13,c35,1700
c13,c36,2333
c13,c37,2684
c13,c38,1975
c13,c39,1763
c13,c40,0
c13,c41,1516
c13,c42,0
c13,c43,496
c13,c44,0
c13,b45,125
c13,b46,19
c13,c47,0
c13,a48,5
c13,b49,40
c13,b50,73
c13,b51,93
c13,b52,59
c13,a53,6
c13,a54,5
c13,c55,2597
c13,c56,864
c13,b57,286
c13,b58,294
c13,b59,393
c13,a60,132
c13,a61,46
c13,a62,7795
c13,a63,155
c13,b64,614
c13,b65,286
c13,b66,278
c13,b67,245
c13,c68,253
c13,b69,316
c13,b70,77
c13,c71,124
c13,c72,471
c13,c73,1473
c13,c74,1183
c13,c75,1974
c13,c76,2684
c13,c77,2532
c13,c78,2704
c13,c79,2684
c13,c80,358
c13,c81,243
c13,c82,989
c13,c83,1406
c13,c84,2664
c13,c85,1536
c13,a86,15
c13,a87,30
c13,a88,7078
c13,c89,835
c13,c90,562
c13,a91,18
c13,c92,446
c13,c93,1829
c13,a94,52
c13,c95,1428
c13,c96,2475
c13,c97,1385
c13,c98,1749
c13,c99,13
c13,c100,331
c13,c101,0
c13,c102,776
c13,c103,906
c13,c104,1
c13,c105,241
c13,c106,466
c13,c107,359
c13,c108,202
c13,c109,205
c13,c110,330
c13,a111,108
c13,a112,150
c13,a113,29
c13,a114,268
c13,a115,280
c13,a116,19
c13,b117,776
c13,b118,477
c13,b119,249
c13,b120,661
c13,b121,754
c13,b122,314
c13,a123,6
c13,a124,11
c13,a125,3
c13,a126,9
c13,a127,10489
c13,a128,27
c13,b129,111
c13,b130,150
c13,a131,2
c13,a132,1
c13,a133,1
c13,c134,207
c13,c135,211
c13,c136,290
c13,c137,170
c13,c138,234
c13,c139,157
c13,a140,9
c13,a141,14
c13,a142,7
c13,a143,6
c13,a144,16
c13,a145,9
c13,a146,27
c13,a147,67
c13,a148,267
c13,a149,8274
c13,a150,38
c13,a151,3
c13,a152,4
c13,a153,7
c13,a154,12
c13,a155,2
c13,a156,2
c13,a157,61
c13,a158,39
c13,a159,172
c13,a160,11087
c13,a161,196
c13,a162,131
c13,a163,7928
c13,a164,23
c13,a165,24
c13,a166,54
c13,a167,23
c13,a168,81
c13,a169,5
c13,a170,8
c13,a171,6
c13,a172,7
c13,a173,9
c13,a174,10
c13,a175,5
c13,a176,6361
c13,a177,3
c13,a178,4
c13,a179,4
c13,a180,6
c13,a181,1
c13,a182,2
c13,a183,11994
c13,a184,6960
c13,a185,3
c13,a186,1
c13,a187,7
c13,b188,64
c13,c189,152
c13,c190,401
c13,c191,2331
c13,c192,2532
c13,b193,273
c13,a194,24
c13,a195,8
c14,c15,165
c14,c16,670
c14,c17,99
c14,c18,0
c14,b19,155
c14,b20,95
c14,c21,85
c14,c22,53
c14,b23,0
c14,b24,251
c14,b25,0
c14,b26,0
c14,b27,1205
c14,a28,12
c14,a29,11
c14,a30,14
c14,b31,1467
c14,b32,249
c14,b33,158
c14,c34,486
c14,c35,354
c14,c36,558
c14,c37,806
c14,c38,1005
c14,c39,1015
c14,c40,200
c14,c41,1008
c14,c42,194
c14,c43,906
c14,c44,279
c14,b45,660
c14,b46,158
c14,c47,0
c14,a48,3
c14,b49,172
c14,b50,229
c14,b51,177
c14,b52,94
c14,a53,3
c14,a54,3
c14,c55,811
c14,c56,268
c14,b57,1317
c14,b58,363
c14,b59,482
c14,a60,242
c14,a61,51
c14,a62,105
c14,a63,859
c14,b64,955
c14,b65,805
c14,b66,1736
c14,b67,278
c14,c68,546
c14,b69,524
c14,b70,233
c14,c71,204
c14,c72,431
c14,c73,396
c14,c74,699
c14,c75,432
c14,c76,738
c14,c77,655
c14,c78,841
c14,c79,737
c14,c80,1053
c14,c81,1179
c14,c82,1374
c14,c83,1018
c14,c84,824
c14,c85,1029
c14,a86,9
c14,a87,23
c14,a88,6
c14,c89,172
c14,c90,161
c14,a91,21
c14,c92,1270
c14,c93,1064
c14,a94,235
c14,c95,308
c14,c96,637
c14,c97,281
c14,c98,388
c14,c99,632
c14,c100,928
c14,c101,237
c14,c102,1003
c14,c103,1104
c14,c104,575
c14,c105,52
c14,c106,96
c14,c107,79
c14,c108,44
c14,c109,43
c14,c110,67
c14,a111,410
c14,a112,576
c14,a113,36
c14,a114,1800
c14,a115,1481
c14,a116,21
c14,b117,996
c14,b118,1375
c14,b119,1789
c14,b120,1310
c14,b121,932
c14,b122,606
c14,a123,7
c14,a124,23
c14,a125,3
c14,a126,8
c14,a127,2
c14,a128,82
c14,b129,425
c14,b130,745
c14,a131,1
c14,a132,1
c14,a133,1
c14,c134,52
c14,c135,48
c14,c136,88
c14,c137,39
c14,c138,100
c14,c139,48
c14,a140,11
c14,a141,12
c14,a142,8
c14,a143,6
c14,a144,16
c14,a145,9
c14,a146,28
c14,a147,152
c14,a148,1519
c14,a149,169
c14,a150,109
c14,a151,2
c14,a152,3
c14,a153,7
c14,a154,12
c14,a155,1
c14,a156,1
c14,a157,113
c14,a158,62
c14,a159,975
c14,a160,24
c14,a161,1126
c14,a162,397
c14,a163,888
c14,a164,35
c14,a165,41
c14,a166,144
c14,a167,25
c14,a168,313
c14,a169,5
c14,a170,7
c14,a171,5
c14,a172,5
c14,a173,7
c14,a174,9
c14,a175,3
c14,a176,2
c14,a177,2
c14,a178,3
c14,a179,3
c14,a180,5
c14,a181,1
c14,a182,2
c14,a183,1
c14,a184,1
c14,a185,2
c14,a186,1
c14,a187,3
c14,b188,26
c14,c189,38
c14,c190,77
c14,c191,1010
c14,c192,826
c14,b193,1022
c14,a194,37
c14,a195,9
c15,c16,0
c15,c17,0
c15,c18,0
c15,b19,65
c15,b20,71
c15,c21,414
c15,c22,248
c15,b23,139
c15,b24,811
c15,b25,273
c15,b26,356
c15,b27,205
c15,a28,3
c15,a29,2
c15,a30,3
c15,b31,467
c15,b32,136
c15,b33,67
c15,c34,2274
c15,c35,1549
c15,c36,2202
c15,c37,2927
c15,c38,2150
c15,c39,689
c15,c40,0
c15,c41,328
c15,c42,0
c15,c43,242
c15,c44,435
c15,b45,503
c15,b46,136
c15,c47,142
c15,a48,2
c15,b49,3
c15,b50,15
c15,b51,34
c15,b52,24
c15,a53,3
c15,a54,2
c15,c55,2547
c15,c56,570
c15,b57,56
c15,b58,683
c15,b59,575
c15,a60,51
c15,a61,16
c15,a62,22
c15,a63,25
c15,b64,776
c15,b65,352
c15,b66,28
c15,b67,112
c15,c68,89
c15,b69,131
c15,b70,17
c15,c71,53
c15,c72,255
c15,c73,1158
c15,c74,812
c15,c75,2119
c15,c76,2922
c15,c77,2918
c15,c78,2829
c15,c79,2932
c15,c80,1602
c15,c81,1016
c15,c82,1729
c15,c83,1975
c15,c84,2900
c15,c85,2789
c15,a86,7
c15,a87,15
c15,a88,5
c15,c89,679
c15,c90,431
c15,a91,5
c15,c92,166
c15,c93,1661
c15,a94,3
c15,c95,1751
c15,c96,2946
c15,c97,1549
c15,c98,2102
c15,c99,1821
c15,c100,1111
c15,c101,398
c15,c102,2202
c15,c103,2373
c15,c104,1587
c15,c105,179
c15,c106,366
c15,c107,269
c15,c108,148
c15,c109,164
c15,c110,273
c15,a111,26
c15,a112,39
c15,a113,8
c15,a114,27
c15,a115,62
c15,a116,5
c15,b117,452
c15,b118,199
c15,b119,166
c15,b120,359
c15,b121,435
c15,b122,116
c15,a123,2
c15,a124,3
c15,a125,1
c15,a126,4
c15,a127,1
c15,a128,6
c15,b129,17
c15,b130,11
c15,a131,0
c15,a132,0
c15,a133,0
c15,c134,142
c15,c135,150
c15,c136,198
c15,c137,120
c15,c138,149
c15,c139,99
c15,a140,2
c15,a141,5
c15,a142,2
c15,a143,2
c15,a144,5
c15,a145,3
c15,a146,9
c15,a147,22
c15,a148,47
c15,a149,26
c15,a150,9
c15,a151,1
c15,a152,1
c15,a153,2
c15,a154,4
c15,a155,1
c15,a156,0
c15,a157,20
c15,a158,13
c15,a159,17
c15,a160,6
c15,a161,18
c15,a162,33
c15,a163,51
c15,a164,7
c15,a165,7
c15,a166,15
c15,a167,8
c15,a168,13
c15,a169,1
c15,a170,2
c15,a171,2
c15,a172,2
c15,a173,3
c15,a174,3
c15,a175,1
c15,a176,1
c15,a177,1
c15,a178,1
c15,a179,1
c15,a180,2
c15,a181,0
c15,a182,0
c15,a183,0
c15,a184,1
c15,a185,1
c15,a186,0
c15,a187,3
c15,b188,36
c15,c189,103
c15,c190,422
c15,c191,244
c15,c192,722
c15,b193,35
c15,a194,7
c15,a195,2
c16,c17,0
c16,c18,57
c16,b19,61
c16,b20,70
c16,c21,552
c16,c22,331
c16,b23,124
c16,b24,657
c16,b25,295
c16,b26,461
c16,b27,153
c16,a28,1
c16,a29,0
c16,a30,1
c16,b31,391
c16,b32,117
c16,b33,62
c16,c34,2693
c16,c35,1956
c16,c36,2557
c16,c37,2949
c16,c38,1016
c16,c39,21
c16,c40,0
c16,c41,0
c16,c42,135
c16,c43,0
c16,c44,737
c16,b45,463
c16,b46,131
c16,c47,242
c16,a48,2
c16,b49,2
c16,b50,13
c16,b51,30
c16,b52,21
c16,a53,2
c16,a54,1
c16,c55,2614
c16,c56,642
c16,b57,37
c16,b58,553
c16,b59,449
c16,a60,31
c16,a61,8
c16,a62,10497
c16,a63,13
c16,b64,636
c16,b65,281
c16,b66,17
c16,b67,95
c16,c68,84
c16,b69,115
c16,b70,16
c16,c71,55
c16,c72,247
c16,c73,1302
c16,c74,807
c16,c75,2609
c16,c76,2946
c16,c77,2851
c16,c78,2006
c16,c79,2897
c16,c80,1541
c16,c81,954
c16,c82,1654
c16,c83,1445
c16,c84,2970
c16,c85,2914
c16,a86,6
c16,a87,13
c16,a88,7407
c16,c89,879
c16,c90,523
c16,a91,1
c16,c92,141
c16,c93,1645
c16,a94,2
c16,c95,2286
c16,c96,2688
c16,c97,2053
c16,c98,2642
c16,c99,2278
c16,c100,904
c16,c101,1549
c16,c102,2462
c16,c103,2502
c16,c104,2108
c16,c105,215
c16,c106,452
c16,c107,323
c16,c108,175
c16,c109,214
c16,c110,350
c16,a111,14
c16,a112,23
c16,a113,3
c16,a114,15
c16,a115,40
c16,a116,2
c16,b117,363
c16,b118,163
c16,b119,142
c16,b120,276
c16,b121,345
c16,b122,99
c16,a123,1
c16,a124,2
c16,a125,0
c16,a126,2
c16,a127,11370
c16,a128,4
c16,b129,12
c16,b130,6
c16,a131,0
c16,a132,0
c16,a133,0
c16,c134,161
c16,c135,176
c16,c136,228
c16,c137,138
c16,c138,161
c16,c139,108
c16,a140,0
c16,a141,2
c16,a142,1
c16,a143,1
c16,a144,2
c16,a145,1
c16,a146,4
c16,a147,11
c16,a148,30
c16,a149,6986
c16,a150,7
c16,a151,0
c16,a152,0
c16,a153,1
c16,a154,2
c16,a155,0
c16,a156,0
c16,a157,12
c16,a158,6
c16,a159,9
c16,a160,10680
c16,a161,10
c16,a162,23
c16,a163,6945
c16,a164,4
c16,a165,4
c16,a166,9
c16,a167,4
c16,a168,9
c16,a169,0
c16,a170,1
c16,a171,1
c16,a172,1
c16,a173,1
c16,a174,1
c16,a175,0
c16,a176,6800
c16,a177,0
c16,a178,0
c16,a179,0
c16,a180,0
c16,a181,0
c16,a182,0
c16,a183,11690
c16,a184,7598
c16,a185,0
c16,a186,0
c16,a187,2
c16,b188,33
c16,c189,113
c16,c190,579
c16,c191,0
c16,c192,298
c16,b193,21
c16,a194,2
c16,a195,1
c17,c18,0
c17,b19,48
c17,b20,52
c17,c21,340
c17,c22,204
c17,b23,136
c17,b24,786
c17,b25,291
c17,b26,399
c17,b27,187
c17,a28,4
c17,a29,3
c17,a30,4
c17,b31,412
c17,b32,100
c17,b33,49
c17,c34,1960
c17,c35,1290
c17,c36,1867
c17,c37,2717
c17,c38,2661
c17,c39,1357
c17,c40,1
c17,c41,873
c17,c42,236
c17,c43,854
c17,c44,675
c17,b45,490
c17,b46,142
c17,c47,214
c17,a48,2
c17,b49,2
c17,b50,11
c17,b51,25
c17,b52,18
c17,a53,2
c17,a54,1
c17,c55,2115
c17,c56,423
c17,b57,57
c17,b58,657
c17,b59,552
c17,a60,53
c17,a61,17
c17,a62,25
c17,a63,27
c17,b64,676
c17,b65,325
c17,b66,23
c17,b67,82
c17,c68,66
c17,b69,97
c17,b70,12
c17,c71,39
c17,c72,187
c17,c73,894
c17,c74,611
c17,c75,1828
c17,c76,2719
c17,c77,2764
c17,c78,2953
c17,c79,2749
c17,c80,1528
c17,c81,970
c17,c82,1573
c17,c83,2640
c17,c84,2656
c17,c85,2854
c17,a86,6
c17,a87,11
c17,a88,4
c17,c89,553
c17,c90,339
c17,a91,6
c17,c92,127
c17,c93,1350
c17,a94,2
c17,c95,1515
c17,c96,2853
c17,c97,1329
c17,c98,1849
c17,c99,2544
c17,c100,2082
c17,c101,1382
c17,c102,2863
c17,c103,2465
c17,c104,2048
c17,c105,140
c17,c106,290
c17,c107,210
c17,c108,115
c17,c109,134
c17,c110,221
c17,a111,27
c17,a112,40
c17,a113,10
c17,a114,24
c17,a115,59
c17,a116,6
c17,b117,351
c17,b118,155
c17,b119,145
c17,b120,289
c17,b121,339
c17,b122,86
c17,a123,2
c17,a124,2
c17,a125,1
c17,a126,3
c17,a127,1
c17,a128,4
c17,b129,13
c17,b130,8
c17,a131,0
c17,a132,0
c17,a133,0
c17,c134,107
c17,c135,115
c17,c136,151
c17,c137,92
c17,c138,110
c17,c139,73
c17,a140,3
c17,a141,5
c17,a142,2
c17,a143,2
c17,a144,5
c17,a145,3
c17,a146,9
c17,a147,22
c17,a148,41
c17,a149,20
c17,a150,7
c17,a151,1
c17,a152,1
c17,a153,2
c17,a154,4
c17,a155,1
c17,a156,0
c17,a157,18
c17,a158,13
c17,a159,14
c17,a160,7
c17,a161,14
c17,a162,26
c17,a163,40
c17,a164,7
c17,a165,6
c17,a166,12
c17,a167,7
c17,a168,11
c17,a169,2
c17,a170,3
c17,a171,2
c17,a172,2
c17,a173,3
c17,a174,3
c17,a175,1
c17,a176,1
c17,a177,1
c17,a178,1
c17,a179,1
c17,a180,2
c17,a181,0
c17,a182,0
c17,a183,0
c17,a184,1
c17,a185,1
c17,a186,0
c17,a187,2
c17,b188,27
c17,c189,77
c17,c190,350
c17,c191,100
c17,c192,243
c17,b193,37
c17,a194,9
c17,a195,3
c18,b19,79
c18,b20,86
c18,c21,432
c18,c22,260
c18,b23,77
c18,b24,811
c18,b25,120
c18,b26,74
c18,b27,245
c18,a28,5
c18,a29,3
c18,a30,5
c18,b31,497
c18,b32,167
c18,b33,81
c18,c34,2287
c18,c35,1667
c18,c36,2343
c18,c37,2946
c18,c38,2152
c18,c39,1683
c18,c40,0
c18,c41,1311
c18,c42,0
c18,c43,431
c18,c44,190
c18,b45,466
c18,b46,117
c18,c47,40
c18,a48,3
c18,b49,4
c18,b50,20
c18,b51,42
c18,b52,29
c18,a53,3
c18,a54,2
c18,c55,2711
c18,c56,673
c18,b57,87
c18,b58,686
c18,b59,632
c18,a60,79
c18,a61,25
c18,a62,36
c18,a63,42
c18,b64,834
c18,b65,377
c18,b66,41
c18,b67,137
c18,c68,111
c18,b69,162
c18,b70,22
c18,c71,65
c18,c72,307
c18,c73,1321
c18,c74,942
c18,c75,2094
c18,c76,2917
c18,c77,2795
c18,c78,2944
c18,c79,2922
c18,c80,1491
