O_id,D_id,flow
a9,a47,0
a9,a48,407
a9,a49,397
a9,a50,124
a9,a51,129
a9,a52,251
a9,a53,363
a9,a54,0
a9,a55,479
a9,a56,146
a9,a57,392
a9,a58,93
a9,a59,48
a9,a60,66
a9,a61,68
a9,a62,43
a9,a63,1548
a9,a64,548
a9,a65,1239
a9,a66,263
a9,a67,1126
a9,a68,571
a9,a69,64
a9,a70,70
a9,a71,91
a9,a72,87
a9,a73,51
a9,a74,81
a9,a75,106
a9,a76,409
a9,a77,140
a9,a78,64
a9,a79,448
a9,a80,618
a9,a81,49
a9,a82,53
a9,a83,836
a9,a84,552
a9,a85,679
a9,a86,493
a9,a87,849
a9,a88,726
a9,a89,745
a9,a90,930
a9,a91,41
a9,a92,86
a9,a93,51
a9,a94,28
a9,a95,75
a9,a96,107
a9,a97,46
a9,a98,48
a9,a99,161
a9,a100,256
a9,a101,193
a9,a102,130
a9,a103,96
a9,a104,597
a9,a105,365
a9,a106,560
a9,a107,505
a9,a108,786
a9,a109,846
a9,a110,428
a9,a111,195
a9,a112,383
a9,a113,1052
a9,a114,1084
a9,a115,319
a9,a116,1185
a9,a117,124
a9,a118,1514
a9,a119,1370
a9,a120,1462
a9,a121,1090
a9,a122,1143
a9,a123,281
a9,a124,409
a9,a125,165
a9,a126,248
a9,a127,149
a9,a128,146
a9,a129,226
a9,a130,407
a9,a131,197
a9,a132,466
a9,a133,330
a9,a134,996
a9,a135,951
a9,a136,724
a9,a137,706
a9,a138,1229
a9,a139,502
a9,a140,491
a9,a141,474
a9,a142,585
a9,a143,266
a9,a144,109
a9,a145,352
a9,a146,496
a9,a147,236
a9,a148,124
a9,a149,98
a9,a150,105
a9,a151,147
a9,a152,175
a9,a153,84
a9,a154,240
a9,a155,258
a9,a156,958
a9,a157,546
a9,a158,656
a9,a159,1017
a9,a160,1075
a9,a161,1007
a9,a162,982
a9,a163,1013
a9,a164,1315
a9,a165,580
a9,a166,714
a9,a167,1517
a9,a168,1562
a9,a169,346
a9,a170,412
a9,a171,411
a9,a172,183
a9,a173,264
a9,a174,185
a9,a175,157
a9,a176,254
a9,a177,289
a9,a178,232
a9,a179,104
a9,a180,117
a9,a181,128
a9,a182,36
a9,a183,53
a9,a184,39
a9,a185,19
a9,a186,168
a9,a187,998
a9,a188,1094
a9,a189,1478
a9,a190,1498
a9,a191,87
a10,a11,0
a10,a12,0
a10,a13,0
a10,a14,10
a10,a15,12
a10,a16,15
a10,a17,80
a10,a18,726
a10,a19,297
a10,a20,13
a10,a21,15
a10,a22,14
a10,a23,13
a10,a24,1495
a10,a25,1438
a10,a26,1727
a10,a27,0
a10,a28,70
a10,a29,29
a10,a30,457
a10,a31,419
a10,a32,475
a10,a33,228
a10,a34,427
a10,a35,258
a10,a36,86
a10,a37,3
a10,a38,5
a10,a39,4
a10,a40,1183
a10,a41,1644
a10,a42,1480
a10,a43,886
a10,a44,1187
a10,a45,716
a10,a46,705
a10,a47,917
a10,a48,513
a10,a49,173
a10,a50,24
a10,a51,21
a10,a52,1251
a10,a53,810
a10,a54,1083
a10,a55,1223
a10,a56,46
a10,a57,227
a10,a58,20
a10,a59,10
a10,a60,14
a10,a61,15
a10,a62,9
a10,a63,1077
a10,a64,3
a10,a65,456
a10,a66,0
a10,a67,209
a10,a68,0
a10,a69,13
a10,a70,15
a10,a71,15
a10,a72,15
a10,a73,12
a10,a74,18
a10,a75,18
a10,a76,780
a10,a77,840
a10,a78,880
a10,a79,666
a10,a80,1298
a10,a81,395
a10,a82,1079
a10,a83,1632
a10,a84,439
a10,a85,555
a10,a86,317
a10,a87,1011
a10,a88,714
a10,a89,1175
a10,a90,1559
a10,a91,6
a10,a92,22
a10,a93,13
a10,a94,5
a10,a95,14
a10,a96,25
a10,a97,7
a10,a98,9
a10,a99,146
a10,a100,306
a10,a101,143
a10,a102,81
a10,a103,52
a10,a104,633
a10,a105,333
a10,a106,506
a10,a107,607
a10,a108,1004
a10,a109,1022
a10,a110,424
a10,a111,54
a10,a112,241
a10,a113,973
a10,a114,200
a10,a115,208
a10,a116,938
a10,a117,0
a10,a118,988
a10,a119,780
a10,a120,1068
a10,a121,1060
a10,a122,967
a10,a123,104
a10,a124,155
a10,a125,28
a10,a126,62
a10,a127,28
a10,a128,36
a10,a129,70
a10,a130,147
a10,a131,40
a10,a132,155
a10,a133,95
a10,a134,519
a10,a135,847
a10,a136,351
a10,a137,293
a10,a138,670
a10,a139,272
a10,a140,257
a10,a141,197
a10,a142,483
a10,a143,603
a10,a144,674
a10,a145,102
a10,a146,243
a10,a147,50
a10,a148,29
a10,a149,23
a10,a150,24
a10,a151,66
a10,a152,78
a10,a153,37
a10,a154,132
a10,a155,179
a10,a156,72
a10,a157,1
a10,a158,603
a10,a159,160
a10,a160,632
a10,a161,51
a10,a162,97
a10,a163,832
a10,a164,721
a10,a165,227
a10,a166,191
a10,a167,964
a10,a168,1056
a10,a169,109
a10,a170,131
a10,a171,136
a10,a172,36
a10,a173,62
a10,a174,43
a10,a175,38
a10,a176,72
a10,a177,75
a10,a178,53
a10,a179,24
a10,a180,26
a10,a181,26
a10,a182,9
a10,a183,10
a10,a184,9
a10,a185,3
a10,a186,297
a10,a187,1014
a10,a188,945
a10,a189,1071
a10,a190,957
a10,a191,22
a11,a12,0
a11,a13,0
a11,a14,23
a11,a15,27
a11,a16,39
a11,a17,0
a11,a18,290
a11,a19,0
a11,a20,28
a11,a21,32
a11,a22,31
a11,a23,28
a11,a24,1241
a11,a25,1170
a11,a26,1200
a11,a27,0
a11,a28,1
a11,a29,0
a11,a30,361
a11,a31,334
a11,a32,373
a11,a33,179
a11,a34,466
a11,a35,286
a11,a36,109
a11,a37,5
a11,a38,8
a11,a39,5
a11,a40,894
a11,a41,1198
a11,a42,1019
a11,a43,630
a11,a44,922
a11,a45,591
a11,a46,520
a11,a47,603
a11,a48,580
a11,a49,216
a11,a50,53
a11,a51,52
a11,a52,836
a11,a53,786
a11,a54,588
a11,a55,974
a11,a56,59
a11,a57,254
a11,a58,38
a11,a59,17
a11,a60,24
a11,a61,26
a11,a62,14
a11,a63,1452
a11,a64,5
a11,a65,537
a11,a66,0
a11,a67,364
a11,a68,12
a11,a69,32
a11,a70,36
a11,a71,39
a11,a72,37
a11,a73,27
a11,a74,43
a11,a75,46
a11,a76,705
a11,a77,222
a11,a78,579
a11,a79,847
a11,a80,710
a11,a81,30
a11,a82,357
a11,a83,1059
a11,a84,444
a11,a85,560
a11,a86,347
a11,a87,896
a11,a88,678
a11,a89,964
a11,a90,1168
a11,a91,10
a11,a92,30
a11,a93,18
a11,a94,7
a11,a95,21
a11,a96,34
a11,a97,11
a11,a98,13
a11,a99,139
a11,a100,263
a11,a101,147
a11,a102,87
a11,a103,58
a11,a104,580
a11,a105,317
a11,a106,491
a11,a107,527
a11,a108,858
a11,a109,898
a11,a110,510
a11,a111,75
a11,a112,259
a11,a113,1101
a11,a114,430
a11,a115,119
a11,a116,1001
a11,a117,0
a11,a118,1450
a11,a119,1298
a11,a120,1380
a11,a121,1125
a11,a122,1169
a11,a123,215
a11,a124,321
a11,a125,69
a11,a126,142
a11,a127,70
a11,a128,85
a11,a129,153
a11,a130,305
a11,a131,95
a11,a132,323
a11,a133,202
a11,a134,909
a11,a135,1052
a11,a136,629
a11,a137,586
a11,a138,1152
a11,a139,392
a11,a140,430
a11,a141,363
a11,a142,694
a11,a143,702
a11,a144,717
a11,a145,199
a11,a146,388
a11,a147,112
a11,a148,42
a11,a149,35
a11,a150,38
a11,a151,77
a11,a152,91
a11,a153,44
a11,a154,144
a11,a155,187
a11,a156,463
a11,a157,107
a11,a158,564
a11,a159,611
a11,a160,941
a11,a161,422
a11,a162,512
a11,a163,1017
a11,a164,956
a11,a165,234
a11,a166,250
a11,a167,1330
a11,a168,1466
a11,a169,157
a11,a170,222
a11,a171,205
a11,a172,75
a11,a173,121
a11,a174,73
a11,a175,61
a11,a176,103
a11,a177,129
a11,a178,100
a11,a179,40
a11,a180,47
a11,a181,54
a11,a182,20
a11,a183,24
a11,a184,15
a11,a185,4
a11,a186,211
a11,a187,1147
a11,a188,1123
a11,a189,1435
a11,a190,1462
a11,a191,51
a12,a13,0
a12,a14,22
a12,a15,24
a12,a16,29
a12,a17,0
a12,a18,115
a12,a19,0
a12,a20,23
a12,a21,26
a12,a22,25
a12,a23,23
a12,a24,816
a12,a25,806
a12,a26,760
a12,a27,0
a12,a28,217
a12,a29,134
a12,a30,192
a12,a31,177
a12,a32,199
a12,a33,98
a12,a34,320
a12,a35,181
a12,a36,75
a12,a37,3
a12,a38,5
a12,a39,3
a12,a40,484
a12,a41,805
a12,a42,584
a12,a43,346
a12,a44,497
a12,a45,309
a12,a46,281
a12,a47,757
a12,a48,499
a12,a49,166
a12,a50,43
a12,a51,39
a12,a52,845
a12,a53,626
a12,a54,804
a12,a55,721
a12,a56,35
a12,a57,158
a12,a58,32
a12,a59,13
a12,a60,19
a12,a61,22
a12,a62,10
a12,a63,1457
a12,a64,0
a12,a65,460
a12,a66,0
a12,a67,268
a12,a68,6
a12,a69,27
a12,a70,31
a12,a71,29
a12,a72,28
a12,a73,24
a12,a74,37
a12,a75,34
a12,a76,966
a12,a77,337
a12,a78,871
a12,a79,1016
a12,a80,793
a12,a81,450
a12,a82,742
a12,a83,817
a12,a84,240
a12,a85,336
a12,a86,218
a12,a87,502
a12,a88,370
a12,a89,643
a12,a90,714
a12,a91,5
a12,a92,16
a12,a93,9
a12,a94,4
a12,a95,14
a12,a96,20
a12,a97,6
a12,a98,9
a12,a99,72
a12,a100,137
a12,a101,75
a12,a102,44
a12,a103,30
a12,a104,302
a12,a105,163
a12,a106,254
a12,a107,273
a12,a108,462
a12,a109,493
a12,a110,449
a12,a111,57
a12,a112,143
a12,a113,821
a12,a114,300
a12,a115,0
a12,a116,541
a12,a117,0
a12,a118,1784
a12,a119,1698
a12,a120,1513
a12,a121,1368
a12,a122,1489
a12,a123,245
a12,a124,358
a12,a125,50
a12,a126,128
a12,a127,53
a12,a128,76
a12,a129,156
a12,a130,330
a12,a131,76
a12,a132,337
a12,a133,187
a12,a134,1125
a12,a135,1369
a12,a136,726
a12,a137,692
a12,a138,1466
a12,a139,359
a12,a140,437
a12,a141,369
a12,a142,807
a12,a143,810
a12,a144,790
a12,a145,175
a12,a146,367
a12,a147,91
a12,a148,32
a12,a149,28
a12,a150,31
a12,a151,42
a12,a152,50
a12,a153,22
a12,a154,77
a12,a155,95
a12,a156,352
a12,a157,158
a12,a158,619
a12,a159,471
a12,a160,676
a12,a161,278
a12,a162,397
a12,a163,728
a12,a164,428
a12,a165,1
a12,a166,14
a12,a167,958
a12,a168,1504
a12,a169,129
a12,a170,197
a12,a171,176
a12,a172,61
a12,a173,101
a12,a174,60
a12,a175,50
a12,a176,82
a12,a177,110
a12,a178,83
a12,a179,33
a12,a180,40
a12,a181,45
a12,a182,19
a12,a183,20
a12,a184,12
a12,a185,2
a12,a186,120
a12,a187,795
a12,a188,920
a12,a189,1705
a12,a190,1914
a12,a191,48
a13,a14,10
a13,a15,11
a13,a16,15
a13,a17,83
a13,a18,732
a13,a19,325
a13,a20,12
a13,a21,14
a13,a22,13
a13,a23,12
a13,a24,1469
a13,a25,1419
a13,a26,1726
a13,a27,0
a13,a28,68
a13,a29,165
a13,a30,461
a13,a31,422
a13,a32,479
a13,a33,230
a13,a34,376
a13,a35,230
a13,a36,72
a13,a37,2
a13,a38,4
a13,a39,3
a13,a40,1190
a13,a41,1637
a13,a42,1490
a13,a43,895
a13,a44,1194
a13,a45,721
a13,a46,712
a13,a47,965
a13,a48,459
a13,a49,148
a13,a50,22
a13,a51,20
a13,a52,1272
a13,a53,738
a13,a54,1191
a13,a55,1193
a13,a56,39
a13,a57,201
a13,a58,18
a13,a59,9
a13,a60,13
a13,a61,13
a13,a62,8
a13,a63,1080
a13,a64,0
a13,a65,256
a13,a66,0
a13,a67,59
a13,a68,0
a13,a69,13
a13,a70,15
a13,a71,14
a13,a72,14
a13,a73,11
a13,a74,18
a13,a75,17
a13,a76,782
a13,a77,849
a13,a78,887
a13,a79,655
a13,a80,1302
a13,a81,658
a13,a82,1274
a13,a83,1631
a13,a84,420
a13,a85,524
a13,a86,282
a13,a87,1002
a13,a88,695
a13,a89,1145
a13,a90,1563
a13,a91,5
a13,a92,18
a13,a93,11
a13,a94,4
a13,a95,11
a13,a96,20
a13,a97,6
a13,a98,7
a13,a99,147
a13,a100,307
a13,a101,143
a13,a102,80
a13,a103,50
a13,a104,634
a13,a105,333
a13,a106,503
a13,a107,609
a13,a108,1008
a13,a109,1019
a13,a110,379
a13,a111,45
a13,a112,224
a13,a113,835
a13,a114,75
a13,a115,186
a13,a116,915
a13,a117,0
a13,a118,996
a13,a119,783
a13,a120,1075
a13,a121,1066
a13,a122,971
a13,a123,103
a13,a124,154
a13,a125,26
a13,a126,61
a13,a127,27
a13,a128,36
a13,a129,69
a13,a130,146
a13,a131,38
a13,a132,154
a13,a133,93
a13,a134,519
a13,a135,850
a13,a136,350
a13,a137,293
a13,a138,672
a13,a139,245
a13,a140,248
a13,a141,191
a13,a142,478
a13,a143,585
a13,a144,647
a13,a145,95
a13,a146,226
a13,a147,47
a13,a148,24
a13,a149,19
a13,a150,21
a13,a151,61
a13,a152,71
a13,a153,35
a13,a154,127
a13,a155,175
a13,a156,57
a13,a157,1
a13,a158,585
a13,a159,136
a13,a160,525
a13,a161,39
a13,a162,79
a13,a163,791
a13,a164,639
a13,a165,170
a13,a166,124
a13,a167,918
a13,a168,1027
a13,a169,94
a13,a170,119
a13,a171,119
a13,a172,33
a13,a173,56
a13,a174,38
a13,a175,33
a13,a176,62
a13,a177,67
a13,a178,48
a13,a179,21
a13,a180,23
a13,a181,24
a13,a182,9
a13,a183,10
a13,a184,8
a13,a185,2
a13,a186,301
a13,a187,972
a13,a188,813
a13,a189,1034
a13,a190,973
a13,a191,22
a14,a15,0
a14,a16,1852
a14,a17,44
a14,a18,52
a14,a19,85
a14,a20,1686
a14,a21,1708
a14,a22,2285
a14,a23,1539
a14,a24,1
a14,a25,1
a14,a26,1
a14,a27,9
a14,a28,5
a14,a29,26
a14,a30,1
a14,a31,1
a14,a32,1
a14,a33,0
a14,a34,42
a14,a35,24
a14,a36,25
a14,a37,5
a14,a38,18
a14,a39,8
a14,a40,1
a14,a41,1
a14,a42,1
a14,a43,1
a14,a44,2
a14,a45,2
a14,a46,1
a14,a47,106
a14,a48,73
a14,a49,86
a14,a50,2035
a14,a51,2525
a14,a52,23
a14,a53,43
a14,a54,35
a14,a55,20
a14,a56,8
a14,a57,11
a14,a58,901
a14,a59,166
a14,a60,249
a14,a61,425
a14,a62,57
a14,a63,38
a14,a64,13
a14,a65,10
a14,a66,11
a14,a67,7
a14,a68,5
a14,a69,26
a14,a70,0
a14,a71,859
a14,a72,1125
a14,a73,0
a14,a74,49
a14,a75,1354
a14,a76,441
a14,a77,113
a14,a78,215
a14,a79,346
a14,a80,4
a14,a81,8
a14,a82,11
a14,a83,3
a14,a84,8
a14,a85,15
a14,a86,13
a14,a87,5
a14,a88,6
a14,a89,11
a14,a90,4
a14,a91,3
a14,a92,4
a14,a93,2
a14,a94,2
a14,a95,17
a14,a96,8
a14,a97,6
a14,a98,18
a14,a99,1
a14,a100,1
a14,a101,2
a14,a102,2
a14,a103,2
a14,a104,3
a14,a105,3
a14,a106,4
a14,a107,2
a14,a108,3
a14,a109,4
a14,a110,165
a14,a111,48
a14,a112,6
a14,a113,2
a14,a114,5
a14,a115,30
a14,a116,41
a14,a117,19
a14,a118,102
a14,a119,196
a14,a120,65
a14,a121,78
a14,a122,195
a14,a123,1913
a14,a124,1787
a14,a125,2540
a14,a126,2388
a14,a127,2411
a14,a128,1281
a14,a129,2122
a14,a130,1914
a14,a131,2412
a14,a132,1699
a14,a133,2010
a14,a134,690
a14,a135,349
a14,a136,1054
a14,a137,1063
a14,a138,413
a14,a139,389
a14,a140,971
a14,a141,1287
a14,a142,727
a14,a143,452
a14,a144,308
a14,a145,1441
a14,a146,743
a14,a147,2130
a14,a148,67
a14,a149,112
a14,a150,207
a14,a151,3
a14,a152,6
a14,a153,2
a14,a154,5
a14,a155,3
a14,a156,2
a14,a157,3
a14,a158,2
a14,a159,2
a14,a160,2
a14,a161,3
a14,a162,2
a14,a163,1
a14,a164,16
a14,a165,22
a14,a166,16
a14,a167,22
a14,a168,23
a14,a169,281
a14,a170,665
a14,a171,364
a14,a172,1714
a14,a173,1414
a14,a174,574
a14,a175,241
a14,a176,212
a14,a177,591
a14,a178,1208
a14,a179,341
a14,a180,690
a14,a181,1363
a14,a182,0
a14,a183,12
a14,a184,190
a14,a185,5
a14,a186,1
a14,a187,1
a14,a188,3
a14,a189,24
a14,a190,83
a14,a191,26
a15,a16,1862
a15,a17,49
a15,a18,55
a15,a19,100
a15,a20,1719
a15,a21,1752
a15,a22,2339
a15,a23,1566
a15,a24,1
a15,a25,1
a15,a26,1
a15,a27,10
a15,a28,6
a15,a29,31
a15,a30,1
a15,a31,1
a15,a32,1
a15,a33,1
a15,a34,49
a15,a35,27
a15,a36,27
a15,a37,4
a15,a38,17
a15,a39,8
a15,a40,1
a15,a41,2
a15,a42,1
a15,a43,1
a15,a44,3
a15,a45,2
a15,a46,1
a15,a47,129
a15,a48,88
a15,a49,99
a15,a50,2119
a15,a51,2520
a15,a52,28
a15,a53,52
a15,a54,42
a15,a55,25
a15,a56,8
a15,a57,13
a15,a58,909
a15,a59,164
a15,a60,253
a15,a61,425
a15,a62,56
a15,a63,39
a15,a64,14
a15,a65,11
a15,a66,12
a15,a67,7
a15,a68,6
a15,a69,1
a15,a70,0
a15,a71,226
a15,a72,599
a15,a73,0
a15,a74,1
a15,a75,608
a15,a76,531
a15,a77,130
a15,a78,262
a15,a79,429
a15,a80,4
a15,a81,9
a15,a82,13
a15,a83,4
a15,a84,9
a15,a85,17
a15,a86,16
a15,a87,6
a15,a88,7
a15,a89,13
a15,a90,5
a15,a91,3
a15,a92,4
a15,a93,2
a15,a94,1
a15,a95,17
a15,a96,8
a15,a97,5
a15,a98,17
a15,a99,1
a15,a100,1
a15,a101,2
a15,a102,2
a15,a103,2
a15,a104,4
a15,a105,3
a15,a106,5
a15,a107,3
a15,a108,3
a15,a109,5
a15,a110,200
a15,a111,54
a15,a112,7
a15,a113,2
a15,a114,5
a15,a115,32
a15,a116,42
a15,a117,21
a15,a118,110
a15,a119,223
a15,a120,67
a15,a121,83
a15,a122,222
a15,a123,2023
a15,a124,1919
a15,a125,2448
a15,a126,2271
a15,a127,2039
a15,a128,626
a15,a129,1991
a15,a130,2040
a15,a131,2569
a15,a132,1932
a15,a133,2273
a15,a134,804
a15,a135,409
a15,a136,1232
a15,a137,1213
a15,a138,461
a15,a139,465
a15,a140,1181
a15,a141,1553
a15,a142,884
a15,a143,561
a15,a144,382
a15,a145,1717
a15,a146,885
a15,a147,2346
a15,a148,70
a15,a149,115
a15,a150,219
a15,a151,4
a15,a152,6
a15,a153,3
a15,a154,5
a15,a155,3
a15,a156,2
a15,a157,3
a15,a158,2
a15,a159,2
a15,a160,3
a15,a161,4
a15,a162,2
a15,a163,1
a15,a164,17
a15,a165,23
a15,a166,18
a15,a167,23
a15,a168,23
a15,a169,323
a15,a170,779
a15,a171,421
a15,a172,1888
a15,a173,1601
a15,a174,616
a15,a175,255
a15,a176,236
a15,a177,678
a15,a178,1320
a15,a179,363
a15,a180,722
a15,a181,1420
a15,a182,0
a15,a183,25
a15,a184,188
a15,a185,4
a15,a186,1
a15,a187,1
a15,a188,3
a15,a189,25
a15,a190,87
a15,a191,0
a16,a17,49
a16,a18,33
a16,a19,173
a16,a20,1114
a16,a21,860
a16,a22,85
a16,a23,1355
a16,a24,0
a16,a25,0
a16,a26,0
a16,a27,15
a16,a28,8
a16,a29,71
a16,a30,3
a16,a31,3
a16,a32,3
a16,a33,2
a16,a34,172
a16,a35,89
a16,a36,94
a16,a37,10
a16,a38,53
a16,a39,25
a16,a40,3
a16,a41,1
a16,a42,1
a16,a43,2
a16,a44,6
a16,a45,5
a16,a46,2
a16,a47,407
a16,a48,293
a16,a49,357
a16,a50,115
a16,a51,0
a16,a52,83
a16,a53,166
a16,a54,122
a16,a55,73
a16,a56,22
a16,a57,39
a16,a58,1874
a16,a59,584
a16,a60,900
a16,a61,1354
a16,a62,219
a16,a63,15
a16,a64,13
a16,a65,11
a16,a66,15
a16,a67,8
a16,a68,7
a16,a69,0
a16,a70,831
a16,a71,0
a16,a72,0
a16,a73,699
a16,a74,920
a16,a75,0
a16,a76,944
a16,a77,183
a16,a78,566
a16,a79,1007
a16,a80,6
a16,a81,16
a16,a82,28
a16,a83,6
a16,a84,27
a16,a85,56
a16,a86,50
a16,a87,16
a16,a88,22
a16,a89,38
a16,a90,10
a16,a91,3
a16,a92,7
a16,a93,4
a16,a94,2
a16,a95,48
a16,a96,19
a16,a97,9
a16,a98,54
a16,a99,4
a16,a100,4
a16,a101,7
a16,a102,6
a16,a103,6
a16,a104,11
a16,a105,10
a16,a106,14
a16,a107,7
a16,a108,9
a16,a109,12
a16,a110,651
a16,a111,184
a16,a112,22
a16,a113,3
a16,a114,6
a16,a115,16
a16,a116,14
a16,a117,20
a16,a118,90
a16,a119,283
a16,a120,28
a16,a121,58
a16,a122,276
a16,a123,2150
a16,a124,2039
a16,a125,0
a16,a126,992
a16,a127,2
a16,a128,733
a16,a129,2147
a16,a130,2073
a16,a131,225
a16,a132,1944
a16,a133,1155
a16,a134,1136
a16,a135,638
a16,a136,1773
a16,a137,1580
a16,a138,513
a16,a139,1351
a16,a140,1971
a16,a141,1755
a16,a142,1586
a16,a143,1310
a16,a144,1053
a16,a145,1728
a16,a146,1932
a16,a147,161
a16,a148,264
a16,a149,453
a16,a150,817
a16,a151,10
a16,a152,17
a16,a153,7
a16,a154,16
a16,a155,10
a16,a156,1
a16,a157,2
a16,a158,2
a16,a159,2
a16,a160,3
a16,a161,4
a16,a162,2
a16,a163,0
a16,a164,11
a16,a165,11
a16,a166,14
a16,a167,10
a16,a168,11
a16,a169,1073
a16,a170,1917
a16,a171,1312
a16,a172,592
a16,a173,1383
a16,a174,1592
a16,a175,887
a16,a176,823
a16,a177,1781
a16,a178,1381
a16,a179,1243
a16,a180,1774
a16,a181,1351
a16,a182,1672
a16,a183,0
a16,a184,673
a16,a185,6
a16,a186,2
a16,a187,1
a16,a188,4
a16,a189,13
a16,a190,49
a16,a191,2073
a17,a18,0
a17,a19,0
a17,a20,39
a17,a21,41
a17,a22,42
a17,a23,38
a17,a24,295
a17,a25,305
a17,a26,259
a17,a27,86
a17,a28,193
a17,a29,106
a17,a30,98
a17,a31,92
a17,a32,101
a17,a33,53
a17,a34,303
a17,a35,163
a17,a36,76
a17,a37,3
a17,a38,5
a17,a39,3
a17,a40,214
a17,a41,314
a17,a42,218
a17,a43,147
a17,a44,240
a17,a45,162
a17,a46,128
a17,a47,565
a17,a48,514
a17,a49,177
a17,a50,69
a17,a51,63
a17,a52,620
a17,a53,563
a17,a54,536
a17,a55,517
a17,a56,32
a17,a57,144
a17,a58,47
a17,a59,16
a17,a60,25
a17,a61,30
a17,a62,12
a17,a63,704
a17,a64,16
a17,a65,528
a17,a66,123
a17,a67,720
a17,a68,350
a17,a69,51
a17,a70,60
a17,a71,49
a17,a72,48
a17,a73,47
a17,a74,74
a17,a75,60
a17,a76,214
a17,a77,0
a17,a78,149
a17,a79,714
a17,a80,406
a17,a81,285
a17,a82,416
a17,a83,382
a17,a84,185
a17,a85,273
a17,a86,197
a17,a87,317
a17,a88,262
a17,a89,435
a17,a90,358
a17,a91,4
a17,a92,14
a17,a93,8
a17,a94,3
a17,a95,14
a17,a96,19
a17,a97,6
a17,a98,9
a17,a99,48
a17,a100,79
a17,a101,55
a17,a102,35
a17,a103,25
a17,a104,187
a17,a105,107
a17,a106,175
a17,a107,155
a17,a108,259
a17,a109,298
a17,a110,482
a17,a111,62
a17,a112,119
a17,a113,663
a17,a114,753
a17,a115,0
a17,a116,37
a17,a117,0
a17,a118,1080
a17,a119,1471
a17,a120,476
a17,a121,45
a17,a122,174
a17,a123,476
a17,a124,645
a17,a125,78
a17,a126,218
a17,a127,89
a17,a128,144
a17,a129,303
a17,a130,563
a17,a131,125
a17,a132,518
a17,a133,278
a17,a134,1152
a17,a135,254
a17,a136,814
a17,a137,1097
a17,a138,1392
a17,a139,434
a17,a140,527
a17,a141,476
a17,a142,668
a17,a143,710
a17,a144,738
a17,a145,247
a17,a146,461
a17,a147,140
a17,a148,36
a17,a149,33
a17,a150,38
a17,a151,36
a17,a152,44
a17,a153,19
a17,a154,65
a17,a155,73
a17,a156,337
a17,a157,284
a17,a158,329
a17,a159,465
a17,a160,631
a17,a161,559
a17,a162,398
a17,a163,322
a17,a164,223
a17,a165,0
a17,a166,1
a17,a167,742
a17,a168,1479
a17,a169,150
a17,a170,264
a17,a171,224
a17,a172,95
a17,a173,146
a17,a174,80
a17,a175,63
a17,a176,95
a17,a177,153
a17,a178,118
a17,a179,46
a17,a180,58
a17,a181,71
a17,a182,38
a17,a183,36
a17,a184,16
a17,a185,2
a17,a186,56
a17,a187,441
a17,a188,870
a17,a189,1882
a17,a190,1848
a17,a191,100
a18,a19,0
a18,a20,33
a18,a21,33
a18,a22,35
a18,a23,32
a18,a24,65
a18,a25,55
a18,a26,59
a18,a27,518
a18,a28,274
a18,a29,624
a18,a30,35
a18,a31,33
a18,a32,36
a18,a33,20
a18,a34,204
a18,a35,93
a18,a36,48
a18,a37,1
a18,a38,3
a18,a39,2
a18,a40,63
a18,a41,65
a18,a42,55
a18,a43,45
a18,a44,76
a18,a45,57
a18,a46,41
a18,a47,803
a18,a48,417
a18,a49,126
a18,a50,54
a18,a51,39
a18,a52,467
a18,a53,427
a18,a54,711
a18,a55,314
a18,a56,17
a18,a57,82
a18,a58,39
a18,a59,13
a18,a60,20
a18,a61,24
a18,a62,9
a18,a63,0
a18,a64,731
a18,a65,1550
a18,a66,891
a18,a67,1241
a18,a68,624
a18,a69,48
a18,a70,59
a18,a71,33
a18,a72,33
a18,a73,50
a18,a74,77
a18,a75,41
a18,a76,237
a18,a77,0
a18,a78,304
a18,a79,853
a18,a80,168
a18,a81,354
a18,a82,371
a18,a83,124
a18,a84,89
a18,a85,149
a18,a86,114
a18,a87,135
a18,a88,120
a18,a89,223
a18,a90,124
a18,a91,1
a18,a92,5
a18,a93,3
a18,a94,1
a18,a95,8
a18,a96,8
a18,a97,2
a18,a98,5
a18,a99,21
a18,a100,30
a18,a101,25
a18,a102,16
a18,a103,12
a18,a104,75
a18,a105,45
a18,a106,76
a18,a107,58
a18,a108,96
a18,a109,120
a18,a110,418
a18,a111,45
a18,a112,60
a18,a113,443
a18,a114,894
a18,a115,0
a18,a116,0
a18,a117,111
a18,a118,1
a18,a119,394
a18,a120,0
a18,a121,0
a18,a122,0
a18,a123,582
a18,a124,717
a18,a125,43
a18,a126,204
a18,a127,59
a18,a128,143
a18,a129,349
a18,a130,595
a18,a131,93
a18,a132,511
a18,a133,249
a18,a134,637
a18,a135,7
a18,a136,651
a18,a137,1067
a18,a138,633
a18,a139,396
a18,a140,524
a18,a141,452
a18,a142,742
a18,a143,823
a18,a144,818
a18,a145,210
a18,a146,429
a18,a147,105
a18,a148,26
a18,a149,26
a18,a150,30
a18,a151,18
a18,a152,22
a18,a153,8
a18,a154,32
a18,a155,33
a18,a156,120
a18,a157,150
a18,a158,89
a18,a159,259
a18,a160,435
a18,a161,526
a18,a162,190
a18,a163,66
a18,a164,896
a18,a165,27
a18,a166,564
a18,a167,187
a18,a168,642
a18,a169,118
a18,a170,229
a18,a171,192
a18,a172,74
a18,a173,113
a18,a174,65
a18,a175,51
