O_id,D_id,flow
a9,a18,4
a9,a19,4
a9,a20,3
a9,a21,2
a9,a22,3
a9,a23,3
a9,a24,5
a9,a25,3
a9,a26,1
a9,a27,10
a9,a28,12
a9,a29,8
a9,a30,10
a9,a31,20
a9,a32,8
a9,a33,4
a9,a34,4
a9,a35,4
a9,a36,6
a9,a37,0
a9,a38,4
a9,a39,85
a9,a40,0
a9,a41,373
a9,a42,355
a9,a43,209
a9,a44,13
a9,a45,89
a9,a46,774
a9,a47,2
a9,a48,1
a9,a49,200
a9,a50,22
a9,a51,12
a9,a52,4
a9,a53,8
a9,a54,21
a9,a55,13
a9,a56,8
a9,a57,11
a9,a58,21
a9,a59,20
a9,a60,29
a9,a61,22
a9,a62,206
a9,a63,0
a9,a64,8
a9,a65,0
a9,a66,137
a9,a67,206
a9,a68,0
a9,a69,0
a9,a70,0
a9,a71,183
a9,a72,0
a9,a73,8
a9,a74,13
a9,a75,25
a9,a76,33
a9,a77,23
a9,a78,9
a9,a79,13
a9,a80,74
a9,a81,213
a9,a82,171
a9,a83,69
a9,a84,282
a9,a85,209
a9,a86,72
a9,a87,33
a9,a88,44
a9,a89,2222
a9,a90,2
a9,a91,5
a9,a92,16
a9,a93,20
a9,a94,11
a9,a95,13
a9,a96,12
a9,a97,8
a9,a98,9
a9,a99,20
a9,a100,18
a9,a101,24
a9,a102,19
a9,a103,18
a9,a104,7
a9,a105,11
a9,a106,7
a9,a107,45
a9,a108,46
a9,a109,105
a9,a110,85
a9,a111,33
a9,a112,37
a9,a113,36
a9,a114,24
a9,a115,21
a9,a116,21
a9,a117,335
a9,a118,87
a9,a119,368
a9,a120,3
a9,a121,50
a9,a122,385
a9,a123,0
a9,a124,231
a9,a125,2
a9,a126,2294
a9,a127,1744
a9,a128,3
a9,a129,3
a9,a130,2
a9,a131,12
a9,a132,12
a9,a133,13
a9,a134,11
a9,a135,13
a9,a136,12
a9,a137,19
a9,a138,14
a9,a139,19
a9,a140,24
a9,a141,28
a9,a142,29
a9,a143,10
a9,a144,14
a9,a145,19
a9,a146,900
a9,a147,602
a9,a148,401
a9,a149,2476
a9,a150,2320
a9,a151,2277
a9,a152,2632
a9,a153,7
a9,a154,11
a9,a155,4
a9,a156,9
a9,a157,9
a9,a158,12
a9,a159,12
a9,a160,14
a9,a161,28
a9,a162,17
a9,a163,271
a9,a164,716
a9,a165,39
a9,a166,20
a9,a167,15
a9,a168,23
a9,a169,181
a9,a170,41
a9,a171,7
a9,a172,9
a9,a173,6
a9,a174,9
a9,a175,10
a9,a176,18
a9,a177,58
a9,a178,8
a9,a179,79
a9,a180,16
a9,a181,74
a9,a182,8
a9,a183,26
a9,a184,401
a9,a185,284
a9,a186,1780
a9,a187,2421
a9,a188,389
a9,a189,3
a9,a190,1
a9,a191,2
a9,a192,3
a9,a193,5
a9,a194,8
a10,a11,0
a10,a12,0
a10,a13,1
a10,a14,0
a10,a15,0
a10,a16,3
a10,a17,4935
a10,a18,1949
a10,a19,0
a10,a20,91
a10,a21,269
a10,a22,305
a10,a23,45
a10,a24,89
a10,a25,7
a10,a26,12
a10,a27,111
a10,a28,151
a10,a29,50
a10,a30,105
a10,a31,1673
a10,a32,1770
a10,a33,4741
a10,a34,1338
a10,a35,983
a10,a36,344
a10,a37,0
a10,a38,0
a10,a39,0
a10,a40,0
a10,a41,31
a10,a42,52
a10,a43,7
a10,a44,1
a10,a45,9
a10,a46,0
a10,a47,5
a10,a48,10
a10,a49,27
a10,a50,58
a10,a51,5770
a10,a52,10095
a10,a53,9165
a10,a54,7627
a10,a55,13104
a10,a56,19143
a10,a57,82
a10,a58,64
a10,a59,215
a10,a60,146
a10,a61,100
a10,a62,25
a10,a63,10
a10,a64,12
a10,a65,6
a10,a66,18
a10,a67,35
a10,a68,6
a10,a69,8
a10,a70,4
a10,a71,11
a10,a72,2
a10,a73,1
a10,a74,2
a10,a75,2
a10,a76,3
a10,a77,6
a10,a78,0
a10,a79,2
a10,a80,27
a10,a81,29
a10,a82,202
a10,a83,67
a10,a84,99
a10,a85,60
a10,a86,124
a10,a87,21
a10,a88,13
a10,a89,3
a10,a90,2
a10,a91,12
a10,a92,19523
a10,a93,8381
a10,a94,24066
a10,a95,14867
a10,a96,20695
a10,a97,22941
a10,a98,12719
a10,a99,89
a10,a100,135
a10,a101,30
a10,a102,7
a10,a103,8
a10,a104,5
a10,a105,2
a10,a106,2
a10,a107,956
a10,a108,536
a10,a109,420
a10,a110,225
a10,a111,151
a10,a112,2902
a10,a113,760
a10,a114,8550
a10,a115,2385
a10,a116,537
a10,a117,15
a10,a118,13
a10,a119,26
a10,a120,10
a10,a121,0
a10,a122,5
a10,a123,1
a10,a124,0
a10,a125,0
a10,a126,3
a10,a127,5
a10,a128,2
a10,a129,2
a10,a130,1
a10,a131,3161
a10,a132,13949
a10,a133,3098
a10,a134,6610
a10,a135,939
a10,a136,2593
a10,a137,51
a10,a138,623
a10,a139,394
a10,a140,419
a10,a141,65
a10,a142,14
a10,a143,3
a10,a144,4
a10,a145,13
a10,a146,14
a10,a147,8
a10,a148,8
a10,a149,1
a10,a150,2
a10,a151,1
a10,a152,0
a10,a153,4
a10,a154,36
a10,a155,7
a10,a156,79
a10,a157,10
a10,a158,47
a10,a159,95
a10,a160,7
a10,a161,6
a10,a162,20
a10,a163,22
a10,a164,8
a10,a165,5
a10,a166,7
a10,a167,9
a10,a168,8
a10,a169,8
a10,a170,8
a10,a171,208
a10,a172,46
a10,a173,10818
a10,a174,1026
a10,a175,222
a10,a176,2
a10,a177,3
a10,a178,2
a10,a179,16
a10,a180,20
a10,a181,30
a10,a182,4
a10,a183,1
a10,a184,7
a10,a185,1
a10,a186,0
a10,a187,0
a10,a188,8
a10,a189,3
a10,a190,13
a10,a191,16
a10,a192,2231
a10,a193,0
a10,a194,12
a11,a12,3
a11,a13,1
a11,a14,33
a11,a15,0
a11,a16,3
a11,a17,5519
a11,a18,8330
a11,a19,0
a11,a20,124
a11,a21,341
a11,a22,379
a11,a23,72
a11,a24,110
a11,a25,16
a11,a26,20
a11,a27,123
a11,a28,162
a11,a29,69
a11,a30,116
a11,a31,1611
a11,a32,1735
a11,a33,711
a11,a34,1329
a11,a35,992
a11,a36,367
a11,a37,0
a11,a38,0
a11,a39,0
a11,a40,0
a11,a41,31
a11,a42,52
a11,a43,7
a11,a44,1
a11,a45,9
a11,a46,0
a11,a47,8
a11,a48,15
a11,a49,28
a11,a50,62
a11,a51,4846
a11,a52,18996
a11,a53,7781
a11,a54,7576
a11,a55,12963
a11,a56,18694
a11,a57,101
a11,a58,72
a11,a59,225
a11,a60,152
a11,a61,105
a11,a62,25
a11,a63,10
a11,a64,12
a11,a65,6
a11,a66,18
a11,a67,35
a11,a68,6
a11,a69,8
a11,a70,4
a11,a71,12
a11,a72,2
a11,a73,1
a11,a74,2
a11,a75,2
a11,a76,3
a11,a77,6
a11,a78,0
a11,a79,3
a11,a80,28
a11,a81,29
a11,a82,203
a11,a83,69
a11,a84,100
a11,a85,61
a11,a86,126
a11,a87,22
a11,a88,14
a11,a89,3
a11,a90,2
a11,a91,23
a11,a92,19048
a11,a93,7789
a11,a94,23532
a11,a95,14723
a11,a96,20443
a11,a97,26069
a11,a98,12136
a11,a99,107
a11,a100,151
a11,a101,37
a11,a102,9
a11,a103,9
a11,a104,5
a11,a105,3
a11,a106,2
a11,a107,962
a11,a108,537
a11,a109,421
a11,a110,228
a11,a111,158
a11,a112,2824
a11,a113,761
a11,a114,8464
a11,a115,2386
a11,a116,552
a11,a117,16
a11,a118,13
a11,a119,26
a11,a120,10
a11,a121,1
a11,a122,5
a11,a123,1
a11,a124,0
a11,a125,0
a11,a126,3
a11,a127,5
a11,a128,3
a11,a129,2
a11,a130,2
a11,a131,3155
a11,a132,13701
a11,a133,3096
a11,a134,6556
a11,a135,955
a11,a136,2581
a11,a137,52
a11,a138,553
a11,a139,378
a11,a140,405
a11,a141,69
a11,a142,16
a11,a143,5
a11,a144,6
a11,a145,16
a11,a146,14
a11,a147,9
a11,a148,8
a11,a149,1
a11,a150,2
a11,a151,1
a11,a152,0
a11,a153,5
a11,a154,38
a11,a155,9
a11,a156,92
a11,a157,10
a11,a158,49
a11,a159,108
a11,a160,9
a11,a161,7
a11,a162,22
a11,a163,22
a11,a164,8
a11,a165,5
a11,a166,8
a11,a167,10
a11,a168,8
a11,a169,8
a11,a170,8
a11,a171,166
a11,a172,40
a11,a173,9113
a11,a174,822
a11,a175,186
a11,a176,3
a11,a177,3
a11,a178,2
a11,a179,16
a11,a180,20
a11,a181,31
a11,a182,3
a11,a183,1
a11,a184,7
a11,a185,1
a11,a186,0
a11,a187,0
a11,a188,8
a11,a189,4
a11,a190,19
a11,a191,31
a11,a192,2019
a11,a193,0
a11,a194,12
a12,a13,2
a12,a14,0
a12,a15,0
a12,a16,4486
a12,a17,1206
a12,a18,0
a12,a19,3942
a12,a20,50
a12,a21,159
a12,a22,184
a12,a23,22
a12,a24,51
a12,a25,2
a12,a26,6
a12,a27,69
a12,a28,102
a12,a29,25
a12,a30,65
a12,a31,2350
a12,a32,1930
a12,a33,8868
a12,a34,1254
a12,a35,849
a12,a36,266
a12,a37,0
a12,a38,0
a12,a39,0
a12,a40,0
a12,a41,34
a12,a42,59
a12,a43,10
a12,a44,1
a12,a45,12
a12,a46,0
a12,a47,2
a12,a48,5
a12,a49,28
a12,a50,48
a12,a51,7059
a12,a52,0
a12,a53,10084
a12,a54,8012
a12,a55,12948
a12,a56,12716
a12,a57,51
a12,a58,52
a12,a59,158
a12,a60,109
a12,a61,76
a12,a62,29
a12,a63,13
a12,a64,14
a12,a65,7
a12,a66,22
a12,a67,43
a12,a68,7
a12,a69,11
a12,a70,5
a12,a71,15
a12,a72,2
a12,a73,1
a12,a74,3
a12,a75,3
a12,a76,4
a12,a77,8
a12,a78,1
a12,a79,4
a12,a80,39
a12,a81,36
a12,a82,249
a12,a83,71
a12,a84,116
a12,a85,80
a12,a86,172
a12,a87,21
a12,a88,13
a12,a89,2
a12,a90,1
a12,a91,4
a12,a92,18718
a12,a93,10214
a12,a94,11741
a12,a95,15007
a12,a96,19326
a12,a97,5136
a12,a98,17230
a12,a99,73
a12,a100,103
a12,a101,24
a12,a102,10
a12,a103,11
a12,a104,8
a12,a105,3
a12,a106,3
a12,a107,1140
a12,a108,716
a12,a109,562
a12,a110,267
a12,a111,163
a12,a112,3834
a12,a113,1018
a12,a114,9341
a12,a115,2517
a12,a116,526
a12,a117,15
a12,a118,12
a12,a119,29
a12,a120,11
a12,a121,0
a12,a122,5
a12,a123,1
a12,a124,0
a12,a125,0
a12,a126,2
a12,a127,4
a12,a128,1
a12,a129,1
a12,a130,0
a12,a131,3041
a12,a132,14427
a12,a133,3078
a12,a134,6449
a12,a135,893
a12,a136,2385
a12,a137,74
a12,a138,948
a12,a139,581
a12,a140,607
a12,a141,90
a12,a142,19
a12,a143,3
a12,a144,5
a12,a145,16
a12,a146,13
a12,a147,7
a12,a148,6
a12,a149,1
a12,a150,2
a12,a151,1
a12,a152,0
a12,a153,2
a12,a154,22
a12,a155,4
a12,a156,46
a12,a157,6
a12,a158,30
a12,a159,58
a12,a160,8
a12,a161,5
a12,a162,17
a12,a163,19
a12,a164,7
a12,a165,3
a12,a166,4
a12,a167,5
a12,a168,5
a12,a169,6
a12,a170,5
a12,a171,395
a12,a172,82
a12,a173,12545
a12,a174,1759
a12,a175,379
a12,a176,2
a12,a177,2
a12,a178,1
a12,a179,12
a12,a180,14
a12,a181,24
a12,a182,7
a12,a183,3
a12,a184,10
a12,a185,1
a12,a186,0
a12,a187,0
a12,a188,6
a12,a189,2
a12,a190,7
a12,a191,6
a12,a192,1767
a12,a193,0
a12,a194,20
a13,a14,0
a13,a15,0
a13,a16,0
a13,a17,0
a13,a18,0
a13,a19,0
a13,a20,90
a13,a21,271
a13,a22,307
a13,a23,42
a13,a24,96
a13,a25,6
a13,a26,12
a13,a27,135
a13,a28,194
a13,a29,52
a13,a30,129
a13,a31,2541
a13,a32,1475
a13,a33,4797
a13,a34,1247
a13,a35,943
a13,a36,341
a13,a37,1
a13,a38,0
a13,a39,0
a13,a40,1
a13,a41,53
a13,a42,90
a13,a43,12
a13,a44,2
a13,a45,16
a13,a46,0
a13,a47,6
a13,a48,10
a13,a49,46
a13,a50,86
a13,a51,6994
a13,a52,2075
a13,a53,10561
a13,a54,7431
a13,a55,7113
a13,a56,1090
a13,a57,93
a13,a58,93
a13,a59,286
a13,a60,201
a13,a61,140
a13,a62,44
a13,a63,18
a13,a64,21
a13,a65,10
a13,a66,32
a13,a67,61
a13,a68,10
a13,a69,15
a13,a70,7
a13,a71,21
a13,a72,3
a13,a73,1
a13,a74,3
a13,a75,4
a13,a76,6
a13,a77,11
a13,a78,1
a13,a79,4
a13,a80,49
a13,a81,52
a13,a82,351
a13,a83,110
a13,a84,172
a13,a85,107
a13,a86,217
a13,a87,35
a13,a88,22
a13,a89,4
a13,a90,2
a13,a91,12
a13,a92,15555
a13,a93,10184
a13,a94,16592
a13,a95,10588
a13,a96,9569
a13,a97,4572
a13,a98,431
a13,a99,114
a13,a100,170
a13,a101,42
a13,a102,12
a13,a103,13
a13,a104,7
a13,a105,3
a13,a106,3
a13,a107,1415
a13,a108,900
a13,a109,723
a13,a110,378
a13,a111,232
a13,a112,4251
a13,a113,1264
a13,a114,8692
a13,a115,2699
a13,a116,689
a13,a117,26
a13,a118,21
a13,a119,45
a13,a120,18
a13,a121,1
a13,a122,9
a13,a123,2
a13,a124,0
a13,a125,0
a13,a126,4
a13,a127,8
a13,a128,3
a13,a129,2
a13,a130,1
a13,a131,2816
a13,a132,2732
a13,a133,3136
a13,a134,5179
a13,a135,1067
a13,a136,2262
a13,a137,80
a13,a138,934
a13,a139,638
a13,a140,676
a13,a141,108
a13,a142,24
a13,a143,4
a13,a144,7
a13,a145,18
a13,a146,22
a13,a147,13
a13,a148,11
a13,a149,2
a13,a150,3
a13,a151,1
a13,a152,1
a13,a153,5
a13,a154,45
a13,a155,8
a13,a156,89
a13,a157,13
a13,a158,60
a13,a159,116
a13,a160,10
a13,a161,10
a13,a162,30
a13,a163,34
a13,a164,12
a13,a165,7
a13,a166,9
a13,a167,12
a13,a168,10
a13,a169,11
a13,a170,10
a13,a171,313
a13,a172,69
a13,a173,12779
a13,a174,1498
a13,a175,333
a13,a176,4
a13,a177,5
a13,a178,3
a13,a179,23
a13,a180,27
a13,a181,44
a13,a182,6
a13,a183,3
a13,a184,12
a13,a185,2
a13,a186,0
a13,a187,0
a13,a188,11
a13,a189,4
a13,a190,13
a13,a191,14
a13,a192,2219
a13,a193,1691
a13,a194,18
a14,a15,0
a14,a16,508
a14,a17,53
a14,a18,0
a14,a19,505
a14,a20,66
a14,a21,196
a14,a22,225
a14,a23,31
a14,a24,70
a14,a25,5
a14,a26,8
a14,a27,91
a14,a28,127
a14,a29,39
a14,a30,86
a14,a31,2363
a14,a32,1966
a14,a33,8194
a14,a34,1357
a14,a35,949
a14,a36,316
a14,a37,0
a14,a38,0
a14,a39,0
a14,a40,1
a14,a41,38
a14,a42,65
a14,a43,10
a14,a44,1
a14,a45,13
a14,a46,0
a14,a47,4
a14,a48,7
a14,a49,32
a14,a50,57
a14,a51,7025
a14,a52,307
a14,a53,10546
a14,a54,8122
a14,a55,12018
a14,a56,9068
a14,a57,71
a14,a58,64
a14,a59,189
a14,a60,129
a14,a61,91
a14,a62,32
a14,a63,14
a14,a64,15
a14,a65,7
a14,a66,24
a14,a67,47
a14,a68,7
a14,a69,12
a14,a70,5
a14,a71,17
a14,a72,2
a14,a73,1
a14,a74,3
a14,a75,3
a14,a76,5
a14,a77,9
a14,a78,1
a14,a79,4
a14,a80,42
a14,a81,40
a14,a82,273
a14,a83,80
a14,a84,128
a14,a85,87
a14,a86,186
a14,a87,24
a14,a88,15
a14,a89,3
a14,a90,1
a14,a91,9
a14,a92,17679
a14,a93,10111
a14,a94,15723
a14,a95,14429
a14,a96,17577
a14,a97,5967
a14,a98,12063
a14,a99,92
a14,a100,125
a14,a101,31
a14,a102,11
a14,a103,12
a14,a104,8
a14,a105,4
a14,a106,3
a14,a107,1217
a14,a108,767
a14,a109,604
a14,a110,294
a14,a111,184
a14,a112,3963
a14,a113,1082
a14,a114,9290
a14,a115,2636
a14,a116,582
a14,a117,18
a14,a118,14
a14,a119,32
a14,a120,13
a14,a121,1
a14,a122,6
a14,a123,2
a14,a124,0
a14,a125,0
a14,a126,3
a14,a127,5
a14,a128,2
a14,a129,1
a14,a130,1
a14,a131,3174
a14,a132,11980
a14,a133,3227
a14,a134,6605
a14,a135,972
a14,a136,2555
a14,a137,77
a14,a138,901
a14,a139,588
a14,a140,622
a14,a141,98
a14,a142,21
a14,a143,5
a14,a144,7
a14,a145,20
a14,a146,15
a14,a147,8
a14,a148,7
a14,a149,1
a14,a150,2
a14,a151,1
a14,a152,0
a14,a153,3
a14,a154,29
a14,a155,5
a14,a156,60
a14,a157,8
a14,a158,39
a14,a159,75
a14,a160,11
a14,a161,6
a14,a162,20
a14,a163,22
a14,a164,8
a14,a165,4
a14,a166,6
a14,a167,7
a14,a168,6
a14,a169,7
a14,a170,6
a14,a171,327
a14,a172,73
a14,a173,12861
a14,a174,1535
a14,a175,338
a14,a176,2
a14,a177,3
a14,a178,1
a14,a179,14
a14,a180,17
a14,a181,28
a14,a182,6
a14,a183,3
a14,a184,10
a14,a185,1
a14,a186,0
a14,a187,0
a14,a188,7
a14,a189,2
a14,a190,9
a14,a191,10
a14,a192,1923
a14,a193,27
a14,a194,19
a15,a16,0
a15,a17,662
a15,a18,264
a15,a19,0
a15,a20,100
a15,a21,280
a15,a22,318
a15,a23,52
a15,a24,103
a15,a25,11
a15,a26,14
a15,a27,126
a15,a28,170
a15,a29,64
a15,a30,119
a15,a31,1963
a15,a32,1644
a15,a33,4384
a15,a34,1306
a15,a35,980
a15,a36,361
a15,a37,0
a15,a38,0
a15,a39,0
a15,a40,1
a15,a41,36
a15,a42,60
a15,a43,8
a15,a44,1
a15,a45,11
a15,a46,0
a15,a47,7
a15,a48,11
a15,a49,32
a15,a50,68
a15,a51,6123
a15,a52,10485
a15,a53,9531
a15,a54,7967
a15,a55,12417
a15,a56,13230
a15,a57,100
a15,a58,77
a15,a59,241
a15,a60,164
a15,a61,114
a15,a62,29
a15,a63,12
a15,a64,14
a15,a65,7
a15,a66,21
a15,a67,40
a15,a68,7
a15,a69,10
a15,a70,4
a15,a71,14
a15,a72,2
a15,a73,1
a15,a74,2
a15,a75,3
a15,a76,4
a15,a77,7
a15,a78,1
a15,a79,3
a15,a80,34
a15,a81,34
a15,a82,236
a15,a83,78
a15,a84,116
a15,a85,71
a15,a86,151
a15,a87,25
a15,a88,16
a15,a89,3
a15,a90,2
a15,a91,18
a15,a92,19591
a15,a93,9211
a15,a94,23026
a15,a95,14732
a15,a96,19120
a15,a97,17179
a15,a98,8004
a15,a99,110
a15,a100,158
a15,a101,38
a15,a102,11
a15,a103,11
a15,a104,6
a15,a105,4
a15,a106,2
a15,a107,1086
a15,a108,632
a15,a109,495
a15,a110,263
a15,a111,177
a15,a112,3367
a15,a113,895
a15,a114,9061
a15,a115,2566
a15,a116,599
a15,a117,18
a15,a118,15
a15,a119,30
a15,a120,12
a15,a121,1
a15,a122,6
a15,a123,1
a15,a124,0
a15,a125,0
a15,a126,3
a15,a127,6
a15,a128,3
a15,a129,2
a15,a130,2
a15,a131,3205
a15,a132,11238
a15,a133,3244
a15,a134,6492
a15,a135,1014
a15,a136,2542
a15,a137,65
a15,a138,721
a15,a139,474
a15,a140,503
a15,a141,83
a15,a142,19
a15,a143,6
a15,a144,7
a15,a145,19
a15,a146,16
a15,a147,9
a15,a148,9
a15,a149,2
a15,a150,2
a15,a151,1
a15,a152,0
a15,a153,5
a15,a154,40
a15,a155,8
a15,a156,86
a15,a157,11
a15,a158,52
a15,a159,105
a15,a160,12
a15,a161,7
a15,a162,24
a15,a163,25
a15,a164,9
a15,a165,5
a15,a166,8
a15,a167,10
a15,a168,9
a15,a169,9
a15,a170,8
a15,a171,232
a15,a172,55
a15,a173,11199
a15,a174,1139
a15,a175,256
a15,a176,3
a15,a177,4
a15,a178,2
a15,a179,18
a15,a180,22
a15,a181,34
a15,a182,5
a15,a183,2
a15,a184,8
a15,a185,1
a15,a186,0
a15,a187,0
a15,a188,9
a15,a189,3
a15,a190,14
a15,a191,21
a15,a192,2234
a15,a193,36
a15,a194,16
a16,a17,0
a16,a18,152
a16,a19,0
a16,a20,272
a16,a21,573
a16,a22,602
a16,a23,185
a16,a24,258
a16,a25,74
a16,a26,56
a16,a27,322
a16,a28,390
a16,a29,191
a16,a30,313
a16,a31,2737
a16,a32,0
a16,a33,0
a16,a34,16
a16,a35,53
a16,a36,79
a16,a37,1
a16,a38,1
a16,a39,1
a16,a40,2
a16,a41,75
a16,a42,125
a16,a43,17
a16,a44,3
a16,a45,23
a16,a46,0
a16,a47,32
a16,a48,37
a16,a49,67
a16,a50,158
a16,a51,6575
a16,a52,17239
a16,a53,9428
a16,a54,4578
a16,a55,1703
a16,a56,0
a16,a57,206
a16,a58,194
a16,a59,471
a16,a60,346
a16,a61,251
a16,a62,60
a16,a63,25
a16,a64,29
a16,a65,14
a16,a66,43
a16,a67,84
a16,a68,14
a16,a69,21
a16,a70,10
a16,a71,28
a16,a72,4
a16,a73,4
a16,a74,7
a16,a75,6
a16,a76,9
a16,a77,17
a16,a78,3
a16,a79,9
a16,a80,71
a16,a81,73
a16,a82,465
a16,a83,166
a16,a84,237
a16,a85,147
a16,a86,297
a16,a87,55
a16,a88,35
a16,a89,7
a16,a90,8
a16,a91,114
a16,a92,12504
a16,a93,9681
a16,a94,17928
a16,a95,4233
a16,a96,1694
a16,a97,7391
a16,a98,0
a16,a99,242
a16,a100,292
a16,a101,115
a16,a102,37
a16,a103,39
a16,a104,17
a16,a105,16
a16,a106,7
a16,a107,1572
a16,a108,1109
a16,a109,917
a16,a110,499
a16,a111,333
a16,a112,4430
a16,a113,1524
a16,a114,6383
a16,a115,2085
a16,a116,741
a16,a117,38
a16,a118,33
a16,a119,64
a16,a120,25
a16,a121,2
a16,a122,13
a16,a123,4
a16,a124,1
a16,a125,0
a16,a126,8
a16,a127,14
a16,a128,10
a16,a129,7
a16,a130,9
a16,a131,1291
a16,a132,20
a16,a133,1972
a16,a134,1327
a16,a135,897
a16,a136,265
a16,a137,154
a16,a138,1000
a16,a139,770
a16,a140,818
a16,a141,195
a16,a142,60
a16,a143,27
a16,a144,34
a16,a145,71
a16,a146,34
a16,a147,23
a16,a148,21
a16,a149,4
a16,a150,6
a16,a151,2
a16,a152,1
a16,a153,15
a16,a154,108
a16,a155,32
a16,a156,228
a16,a157,29
a16,a158,128
a16,a159,278
a16,a160,46
a16,a161,17
a16,a162,56
a16,a163,56
a16,a164,22
a16,a165,15
a16,a166,23
a16,a167,30
a16,a168,23
a16,a169,21
a16,a170,23
a16,a171,292
a16,a172,96
a16,a173,10949
a16,a174,1352
a16,a175,367
a16,a176,8
a16,a177,10
a16,a178,6
a16,a179,42
a16,a180,52
a16,a181,80
a16,a182,10
a16,a183,4
a16,a184,16
a16,a185,3
a16,a186,0
a16,a187,0
a16,a188,21
a16,a189,11
a16,a190,42
a16,a191,108
a16,a192,1484
a16,a193,3772
a16,a194,44
a17,a18,0
a17,a19,836
a17,a20,109
a17,a21,314
a17,a22,365
a17,a23,50
a17,a24,116
a17,a25,8
a17,a26,14
a17,a27,176
a17,a28,253
a17,a29,62
a17,a30,167
a17,a31,2923
a17,a32,921
a17,a33,3140
a17,a34,979
a17,a35,783
a17,a36,306
a17,a37,1
a17,a38,1
a17,a39,1
a17,a40,2
a17,a41,80
a17,a42,135
a17,a43,21
a17,a44,3
a17,a45,28
a17,a46,0
a17,a47,7
a17,a48,12
a17,a49,69
a17,a50,121
a17,a51,5526
a17,a52,33
a17,a53,8147
a17,a54,3494
a17,a55,620
a17,a56,0
a17,a57,104
a17,a58,124
a17,a59,369
a17,a60,270
a17,a61,190
a17,a62,66
a17,a63,29
a17,a64,32
a17,a65,16
a17,a66,49
a17,a67,95
a17,a68,15
a17,a69,24
a17,a70,11
a17,a71,34
a17,a72,5
a17,a73,3
a17,a74,6
a17,a75,7
a17,a76,10
a17,a77,18
a17,a78,2
a17,a79,8
a17,a80,84
a17,a81,80
a17,a82,516
a17,a83,158
a17,a84,255
a17,a85,173
a17,a86,341
a17,a87,50
a17,a88,33
a17,a89,7
a17,a90,3
a17,a91,16
a17,a92,1217
a17,a93,5889
a17,a94,954
a17,a95,2112
a17,a96,459
a17,a97,0
a17,a98,0
a17,a99,120
a17,a100,189
a17,a101,54
a17,a102,21
a17,a103,23
a17,a104,13
a17,a105,6
a17,a106,6
a17,a107,1550
a17,a108,1267
a17,a109,1072
a17,a110,523
a17,a111,286
a17,a112,4348
a17,a113,1737
a17,a114,3450
a17,a115,1816
a17,a116,633
a17,a117,40
a17,a118,32
a17,a119,68
a17,a120,27
a17,a121,2
a17,a122,14
a17,a123,4
a17,a124,0
a17,a125,0
a17,a126,7
a17,a127,13
a17,a128,4
a17,a129,3
a17,a130,2
a17,a131,1177
a17,a132,0
a17,a133,1687
a17,a134,1594
a17,a135,779
a17,a136,1187
a17,a137,125
a17,a138,1203
a17,a139,905
a17,a140,946
a17,a141,171
a17,a142,41
a17,a143,8
a17,a144,12
a17,a145,31
a17,a146,34
a17,a147,19
a17,a148,16
a17,a149,4
a17,a150,5
a17,a151,2
a17,a152,1
a17,a153,8
a17,a154,62
a17,a155,11
a17,a156,114
a17,a157,19
a17,a158,82
a17,a159,156
a17,a160,18
a17,a161,14
a17,a162,43
a17,a163,51
a17,a164,19
a17,a165,10
a17,a166,13
a17,a167,16
a17,a168,15
a17,a169,16
a17,a170,15
a17,a171,508
a17,a172,118
a17,a173,11247
a17,a174,2160
a17,a175,509
a17,a176,6
a17,a177,7
a17,a178,4
a17,a179,34
a17,a180,39
a17,a181,65
a17,a182,11
a17,a183,5
a17,a184,21
a17,a185,3
a17,a186,0
a17,a187,0
a17,a188,17
a17,a189,5
a17,a190,16
a17,a191,16
a17,a192,2172
a17,a193,9430
a17,a194,32
a18,a19,2894
a18,a20,66
a18,a21,201
a18,a22,234
a18,a23,29
a18,a24,72
a18,a25,4
a18,a26,8
a18,a27,104
a18,a28,152
a18,a29,37
a18,a30,98
a18,a31,2966
a18,a32,1913
a18,a33,7999
a18,a34,1366
a18,a35,969
a18,a36,323
a18,a37,1
a18,a38,0
a18,a39,1
a18,a40,1
a18,a41,63
a18,a42,109
a18,a43,19
a18,a44,3
a18,a45,24
a18,a46,0
a18,a47,4
a18,a48,7
a18,a49,50
a18,a50,77
a18,a51,4712
a18,a52,0
a18,a53,5995
a18,a54,6395
a18,a55,7051
a18,a56,10
a18,a57,74
a18,a58,82
a18,a59,231
a18,a60,162
a18,a61,115
a18,a62,56
a18,a63,25
a18,a64,26
a18,a65,13
a18,a66,41
a18,a67,81
a18,a68,13
a18,a69,21
a18,a70,9
a18,a71,30
a18,a72,4
a18,a73,2
a18,a74,5
a18,a75,7
a18,a76,9
a18,a77,16
a18,a78,1
a18,a79,7
a18,a80,75
a18,a81,69
a18,a82,450
a18,a83,125
a18,a84,213
a18,a85,152
a18,a86,308
a18,a87,36
a18,a88,22
a18,a89,4
a18,a90,1
a18,a91,7
a18,a92,3491
a18,a93,6812
a18,a94,132
a18,a95,8712
a18,a96,3074
a18,a97,0
a18,a98,4466
a18,a99,104
a18,a100,144
a18,a101,39
a18,a102,18
a18,a103,20
a18,a104,13
a18,a105,5
a18,a106,6
a18,a107,1550
a18,a108,1177
a18,a109,975
a18,a110,456
a18,a111,252
a18,a112,4571
a18,a113,1635
